,date,prediction,weighted_prediction
0,2021-01-01,0.23993993993993998,0.23900824350279723
1,2021-01-02,0.30420711974110026,0.30368677767349295
2,2021-01-03,0.32692307692307687,0.32671860718829
3,2021-01-04,0.22757575757575757,0.2264584249980522
4,2021-01-05,0.12437499999999993,0.1242089665184419
5,2021-01-06,0.2919236417033773,0.2906440906718964
6,2021-01-07,0.23669871794871786,0.23593397458585408
7,2021-01-08,0.22409240924092416,0.22277449521392875
8,2021-01-09,0.16745406824146974,0.16816191103045394
9,2021-01-10,0.30217864923747284,0.30118993221414897
10,2021-01-11,0.18296296296296302,0.18054755796620872
11,2021-01-12,0.21235294117647063,0.2114943353101319
12,2021-01-13,0.13899371069182387,0.13975700540175226
13,2021-01-14,0.1803603603603604,0.17972076665173778
14,2021-01-15,0.2979381443298968,0.2968700417640693
15,2021-01-16,0.28072916666666675,0.2793043915027131
16,2021-01-17,0.3273603082851639,0.32595295754471254
17,2021-01-18,0.31973333333333337,0.3203513267914455
18,2021-01-19,0.29219858156028367,0.2912400526146517
19,2021-01-20,0.3933333333333333,0.39374422156995575
20,2021-01-21,0.3325163398692811,0.3319222026790669
21,2021-01-22,0.3523255813953488,0.34999620436235906
22,2021-01-23,0.19193899782135068,0.19204440943426038
23,2021-01-24,0.3253472222222221,0.32444700795846654
24,2021-01-25,0.33492063492063495,0.33559757393368783
25,2021-01-26,0.3340476190476188,0.33375833833501456
26,2021-01-27,0.2849315068493151,0.28432514102310147
27,2021-01-28,0.34629629629629616,0.3461656042525911
28,2021-01-29,0.2984423676012461,0.29703908592369704
29,2021-01-30,0.2265895953757225,0.22646126309571232
30,2021-01-31,0.3175648702594809,0.31533889386825226
31,2021-02-01,0.21861471861471865,0.21748619473728792
32,2021-02-02,0.2942528735632183,0.2949066909850786
33,2021-02-03,0.4104265402843601,0.4097526801941329
34,2021-02-04,0.3293650793650794,0.3291706932363686
35,2021-02-05,0.30323129251700676,0.3023587179629982
36,2021-02-06,0.3247002398081536,0.3226521493934042
37,2021-02-07,0.3488505747126437,0.34811236825254227
38,2021-02-08,0.34670912951167737,0.3460744736364187
39,2021-02-09,0.24562499999999998,0.2461725657247007
40,2021-02-10,0.2775393419170242,0.27690599906939106
41,2021-02-11,0.22433192686357242,0.22418759667672178
42,2021-02-12,0.2715630885122409,0.27116152828808326
43,2021-02-13,0.3857843137254902,0.38437278422654836
44,2021-02-14,0.33883333333333326,0.3395911280860503
45,2021-02-15,0.33164251207729484,0.33011995569807334
46,2021-02-16,0.30131086142322094,0.2998246792103914
47,2021-02-17,0.3236914600550964,0.3222775835923582
48,2021-02-18,0.24748858447488573,0.24756963734757403
49,2021-02-19,0.3212435233160622,0.32090805767937236
50,2021-02-20,0.3920731707317074,0.3908651158940501
51,2021-02-21,0.4268436578171091,0.4256021595590233
52,2021-02-22,0.2601851851851851,0.2601738659251067
53,2021-02-23,0.28342644320297944,0.2837765541267575
54,2021-02-24,0.3805309734513273,0.3804559421530514
55,2021-02-25,0.3688372093023256,0.3671910558606303
56,2021-02-26,0.3417886178861787,0.3397774896049888
57,2021-02-27,0.28817966903073283,0.2901615207640554
58,2021-02-28,0.4351937984496126,0.433490802008052
59,2021-03-01,0.3913978494623656,0.3901760746955229
60,2021-03-02,0.29288194444444443,0.29227867119738615
61,2021-03-03,0.335408560311284,0.33447062663453714
62,2021-03-04,0.3821236559139786,0.3807927989350854
63,2021-03-05,0.3705314009661835,0.36863860251343006
64,2021-03-06,0.4422657952069715,0.4418450552848431
65,2021-03-07,0.3525581395348837,0.35137015474397093
66,2021-03-08,0.3679894179894179,0.367699893899065
67,2021-03-09,0.37286324786324787,0.37174953808769207
68,2021-03-10,0.3238095238095238,0.3227948664565973
69,2021-03-11,0.36582914572864306,0.3650883871706289
70,2021-03-12,0.34432989690721655,0.3440757399367304
71,2021-03-13,0.4413793103448275,0.43982972556147104
72,2021-03-14,0.3996212121212123,0.3987632998067772
73,2021-03-15,0.40413436692506466,0.4027508570011271
74,2021-03-16,0.395266272189349,0.39407400156149014
75,2021-03-17,0.35740025740025744,0.3562690993763765
76,2021-03-18,0.39396551724137935,0.3920973664171051
77,2021-03-19,0.28960244648318034,0.2890546423032744
78,2021-03-20,0.22960199004975126,0.2288722863318908
79,2021-03-21,0.45794392523364463,0.45640505776505585
80,2021-03-22,0.38039215686274513,0.3811267163953488
81,2021-03-23,0.2283433133732536,0.22831372083899026
82,2021-03-24,0.39666666666666656,0.39478251726627356
83,2021-03-25,0.46372980910425865,0.4626927920900251
84,2021-03-26,0.33989898989898987,0.33938891795347864
85,2021-03-27,0.3609126984126983,0.36186311344305677
86,2021-03-28,0.4093333333333334,0.40828518737852554
87,2021-03-29,0.2535211267605633,0.25237460400856715
88,2021-03-30,0.30279329608938543,0.30229857295363083
89,2021-03-31,0.34808743169398915,0.3479873029464252
90,2021-04-01,0.2945147679324894,0.29344621037464436
91,2021-04-02,0.25544388609715235,0.2548122873807472
92,2021-04-03,0.2278571428571428,0.22769039828862464
93,2021-04-04,0.4052631578947368,0.4036451616255861
94,2021-04-05,0.32321839080459774,0.3220357043989773
95,2021-04-06,0.3063405797101448,0.30523211099207403
96,2021-04-07,0.3718614718614719,0.3706236169838802
97,2021-04-08,0.18992592592592594,0.19083410422007252
98,2021-04-09,0.35980392156862767,0.35876363668761213
99,2021-04-10,0.33432539682539686,0.33294894242333994
100,2021-04-11,0.3137071651090343,0.3129247348767205
101,2021-04-12,0.286965811965812,0.28648735124968044
102,2021-04-13,0.31993299832495803,0.31919796222717933
