,date,prediction,weighted_prediction
0,2020-04-01,-0.06095302619692863,-0.057180498430887856
1,2020-04-02,-0.022902539937938195,-0.01995595840992891
2,2020-04-03,-0.03307645564026076,-0.029810825309006868
3,2020-04-04,-0.11490075482247693,-0.11041344828287827
4,2020-04-05,-0.3187057068258113,-0.31590004966643037
5,2020-04-06,-0.05623691159064009,-0.0537836389589166
6,2020-04-07,-0.07394978106185002,-0.07011093628579025
7,2020-04-08,-0.057943409247757066,-0.0549563523760905
8,2020-04-09,0.00703878902554397,0.009204138476684701
9,2020-04-10,-0.030040687160940327,-0.027440906279440257
10,2020-04-11,-0.09963293650793655,-0.09723017955804984
11,2020-04-12,-0.2937417072091995,-0.2885931984343644
12,2020-04-13,-0.0596590909090909,-0.05536306383338198
13,2020-04-14,-0.0018510225406776996,0.0005736440345633732
14,2020-04-15,-0.005325987144168958,-0.0023003395097033323
15,2020-04-16,0.0012689691261119763,0.004176307104680015
16,2020-04-17,-0.11783196662350744,-0.11485896391311473
17,2020-04-18,-0.0627809127809128,-0.0605369064182046
18,2020-04-19,-0.3126691017316017,-0.30960703996308464
19,2020-04-20,-0.11046414674819348,-0.10756292411861147
20,2020-04-21,-0.04727481353987376,-0.04347034945648017
21,2020-04-22,-0.016481562137049943,-0.01464300056190405
22,2020-04-23,0.003561776061776054,0.00598001390427082
23,2020-04-24,-0.0290843066786463,-0.026934662418661468
24,2020-04-25,-0.0816042426251243,-0.07856214570628384
25,2020-04-26,-0.23613404899532076,-0.23237077854789057
26,2020-04-27,-0.07969158127385978,-0.07765607948338077
27,2020-04-28,0.045616202455825074,0.048685271546744444
28,2020-04-29,0.03308042488619121,0.03592449603313586
29,2020-04-30,0.014449213161659525,0.017217917831707105
30,2020-05-01,-0.07655812324929975,-0.0730954550133616
31,2020-05-02,0.013895565541505579,0.016643604644082304
32,2020-05-03,-0.29091836734693866,-0.2869616912844635
33,2020-05-04,-0.07801733596664472,-0.07511764232470636
34,2020-05-05,0.04975281715739728,0.053159382261609364
35,2020-05-06,-0.0070806314272614,-0.00413261081079309
36,2020-05-07,0.014977168949771677,0.017483683776326673
37,2020-05-08,-0.06092300556586268,-0.057535121780425635
38,2020-05-09,-0.06529450048812234,-0.06434874019297335
39,2020-05-10,-0.20505668934240368,-0.20171147327822259
40,2020-05-11,-0.05064335202903331,-0.04913729249949271
41,2020-05-12,0.02825178264076711,0.03128483964765517
42,2020-05-13,0.05997990105132962,0.06300438831507905
43,2020-05-14,0.02722548769060398,0.03020690433863169
44,2020-05-15,-0.04351125065410781,-0.040673304992093894
45,2020-05-16,-0.04178393745557926,-0.039552017539930234
46,2020-05-17,-0.27025071512704024,-0.26711346468985847
47,2020-05-18,-0.08242798353909465,-0.07926187293449617
48,2020-05-19,0.021155504455303228,0.02335181768708408
49,2020-05-20,-0.06787529826745514,-0.06500991352682403
50,2020-05-21,0.008251544892766277,0.010888632450432888
51,2020-05-22,-0.042561983471074386,-0.03882956512518657
52,2020-05-23,-0.07347374847374846,-0.07070256887465459
53,2020-05-24,-0.24215070643642073,-0.2392260839094692
54,2020-05-25,-0.23402533427163974,-0.23124595037857024
55,2020-05-26,-0.05508628519527703,-0.05218890842194839
56,2020-05-27,0.017483388704318932,0.020629675731464445
57,2020-05-28,0.009100418410041833,0.011695357568266623
58,2020-05-29,-0.06763710223425862,-0.06495143732043832
59,2020-05-30,-0.10421875,-0.10180090691805596
60,2020-05-31,-0.21849037487335363,-0.2148081864928402
61,2020-06-01,-0.02926727028839703,-0.026395296435091104
62,2020-06-02,0.024468199978404055,0.027343377767593567
63,2020-06-03,-0.0022261904761904754,0.0005521146160151213
64,2020-06-04,0.05356158992522632,0.05643366994264165
65,2020-06-05,-0.0008081561606365709,0.0021203277244224604
66,2020-06-06,-0.010840040241448697,-0.006465509838451491
67,2020-06-07,-0.13580811634998827,-0.13231288571397437
68,2020-06-08,0.09389880952380951,0.09664451968317636
69,2020-06-09,0.08226911976911976,0.08468940558235426
70,2020-06-10,0.0006939742721733208,0.001730606542688749
71,2020-06-11,0.05177489177489176,0.05378842073053254
72,2020-06-12,-0.0028982797307404687,-2.8898806769305235e-05
73,2020-06-13,-0.038912462674838916,-0.0354077239899202
74,2020-06-14,-0.285906470211403,-0.28153426742422616
75,2020-06-15,-0.11156716417910449,-0.10559300993011195
76,2020-06-16,0.013180863992928967,0.01619504331692901
77,2020-06-17,0.0030634920634920663,0.005415480474473311
78,2020-06-18,0.055264417324718845,0.05862226555113674
79,2020-06-19,-0.063033203355784,-0.06018099003187187
80,2020-06-20,-0.1334567901234568,-0.1299498474300959
81,2020-06-21,-0.27256637168141595,-0.26958995925076545
82,2020-06-22,-0.11405852417302799,-0.11085221189876895
83,2020-06-23,-0.04461504227859366,-0.04152245222444556
84,2020-06-24,-0.10400777841016885,-0.10175137627842283
85,2020-06-25,-0.12133520074696545,-0.11715776558124072
86,2020-06-26,-0.12231139646869985,-0.11895498267225944
87,2020-06-27,-0.1733924780103124,-0.16910447237421644
88,2020-06-28,-0.2964182194616977,-0.29309669787746784
89,2020-06-29,-0.21938528138528143,-0.21520421471869272
90,2020-06-30,-0.04644165358451072,-0.044092269800272
91,2020-07-01,-0.09209812957441038,-0.08914998730214896
92,2020-07-02,-0.09090547738293976,-0.08773059538726313
93,2020-07-03,-0.1767988767988768,-0.1711047998527845
94,2020-07-04,-0.31274163130598776,-0.3086998910337111
95,2020-07-05,-0.3238305941845766,-0.3216269432569022
96,2020-07-06,-0.1957583774250441,-0.19152191177536154
