,date,prediction,articles_per_day
119,2020-12-29,-0.08779874213836478,808.0
120,2020-12-30,-0.09239715701055352,938.0
121,2020-12-31,-0.13899803536345776,826.0
122,2021-01-01,-0.1930473372781065,549.0
123,2021-01-02,-0.27856101118133203,415.0
124,2021-01-03,-0.27396741189844637,535.0
125,2021-01-04,-0.17472793228536881,669.0
126,2021-01-05,-0.1134020618556701,960.0
127,2021-01-06,-0.10289115646258504,950.0
128,2021-01-07,-0.07232546459065796,808.0
129,2021-01-08,-0.08800750997418447,864.0
130,2021-01-09,-0.1131668208448967,658.0
131,2021-01-10,-0.1830654645237162,517.0
132,2021-01-11,-0.07014139173828667,729.0
133,2021-01-12,-0.030503205750922868,1044.0
134,2021-01-13,-0.038649308380797394,1001.0
135,2021-01-14,-0.05451713395638629,1044.0
136,2021-01-15,-0.05504587155963303,1016.0
137,2021-01-16,-0.07127429805615551,655.0
138,2021-01-17,-0.2411467116357504,481.0
139,2021-01-18,-0.020705521472392636,526.0
140,2021-01-19,-0.02783625730994152,866.0
141,2021-01-20,0.020426092686141005,923.0
142,2021-01-21,0.06756756756756757,935.0
143,2021-01-22,0.008312391262323603,1051.0
144,2021-01-23,-0.01992492058908461,703.0
145,2021-01-24,-0.12726008344923506,583.0
146,2021-01-25,-0.04529616724738676,872.0
147,2021-01-26,0.042309071351738975,1131.0
148,2021-01-27,-0.026952315134761574,1173.0
149,2021-01-28,-0.0019562511115063133,1143.0
150,2021-01-29,-0.0311336717428088,1200.0
151,2021-01-30,-0.050724637681159424,728.0
152,2021-01-31,-0.16655382532159782,603.0
153,2021-02-01,-0.029058917621967474,762.0
154,2021-02-02,0.029958879968670454,1035.0
155,2021-02-03,0.06714801444043321,1123.0
156,2021-02-04,0.07121057985757884,1200.0
157,2021-02-05,0.06279491833030854,1119.0
158,2021-02-06,0.032119914346895075,665.0
159,2021-02-07,-0.20016891891891891,483.0
160,2021-02-08,-0.006551518761167362,679.0
161,2021-02-09,0.045327604726100965,945.0
162,2021-02-10,0.07409534750143595,1065.0
163,2021-02-11,0.0626984126984127,1023.0
164,2021-02-12,0.04844878878028049,952.0
165,2021-02-13,0.02256608639587363,630.0
166,2021-02-14,-0.08040201005025126,405.0
167,2021-02-15,-0.03024989039894783,460.0
168,2021-02-16,0.06328490519576459,825.0
169,2021-02-17,0.06376871027270863,991.0
170,2021-02-18,0.061821219715956555,972.0
171,2021-02-19,0.03410962126558457,865.0
172,2021-02-20,0.012667946257197697,533.0
173,2021-02-21,-0.1421933085501859,441.0
174,2021-02-22,0.019831730769230768,674.0
175,2021-02-23,0.06452364313999534,870.0
176,2021-02-24,0.13592022544981575,934.0
177,2021-02-25,0.13877239801753716,1063.0
178,2021-02-26,0.17190152801358236,952.0
179,2021-02-27,0.15917602996254682,651.0
180,2021-02-28,-0.007182087029995775,482.0
181,2021-03-01,0.13948497854077252,760.0
182,2021-03-02,0.19655313910545752,989.0
183,2021-03-03,0.17284677261134002,1035.0
184,2021-03-04,0.15113871635610765,1078.0
185,2021-03-05,0.13383521539104978,969.0
186,2021-03-06,0.13702623906705538,626.0
187,2021-03-07,-0.12460815047021943,519.0
188,2021-03-08,0.08659136982334202,704.0
189,2021-03-09,0.17417943107221007,929.0
