,date,prediction
153,2021-06-03,0.2966101694915254
154,2021-06-04,0.35772357723577236
155,2021-06-05,0.041916167664670656
156,2021-06-06,0.12
157,2021-06-07,0.2
158,2021-06-08,0.20218579234972678
159,2021-06-09,-0.007462686567164179
160,2021-06-10,0.033816425120772944
161,2021-06-11,0.17543859649122806
162,2021-06-12,0.17880794701986755
163,2021-06-13,0.011363636363636364
164,2021-06-14,-0.15
165,2021-06-15,0.19553072625698323
166,2021-06-16,0.135678391959799
167,2021-06-17,0.031914893617021274
168,2021-06-18,0.11458333333333333
169,2021-06-19,-0.007407407407407408
170,2021-06-20,-0.013513513513513514
171,2021-06-21,0.1794871794871795
172,2021-06-22,0.0
173,2021-06-23,-0.05641025641025641
174,2021-06-24,-0.08045977011494253
175,2021-06-25,-0.06569343065693431
176,2021-06-26,-0.20754716981132076
177,2021-06-27,-0.04242424242424243
178,2021-06-28,0.078125
179,2021-06-29,-0.06976744186046512
180,2021-06-30,-0.15384615384615385
181,2021-07-01,0.018867924528301886
182,2021-07-02,0.0547945205479452
183,2021-07-03,-0.20967741935483872
184,2021-07-04,-0.03636363636363636
185,2021-07-05,0.16883116883116883
186,2021-07-06,-0.061946902654867256
187,2021-07-07,0.0049261083743842365
188,2021-07-08,-0.04918032786885246
189,2021-07-09,-0.16097560975609757
190,2021-07-10,-0.0547945205479452
191,2021-07-11,-0.1165644171779141
192,2021-07-12,-0.030303030303030304
193,2021-07-13,-0.18716577540106952
194,2021-07-14,-0.26640926640926643
195,2021-07-15,-0.16996047430830039
196,2021-07-16,-0.3744493392070485
197,2021-07-17,-0.33766233766233766
198,2021-07-18,-0.3218390804597701
199,2021-07-19,-0.22699386503067484
200,2021-07-20,-0.35714285714285715
201,2021-07-21,-0.23705722070844687
202,2021-07-22,-0.32051282051282054
203,2021-07-23,-0.3716012084592145
204,2021-07-24,-0.2988929889298893
205,2021-07-25,-0.23371647509578544
206,2021-07-26,-0.3008130081300813
207,2021-07-27,-0.11392405063291139
208,2021-07-28,-0.20454545454545456
209,2021-07-29,-0.1896551724137931
210,2021-07-30,-0.1461187214611872
211,2021-07-31,-0.308411214953271
212,2021-08-01,-0.17133956386292834
213,2021-08-02,-0.20714285714285716
214,2021-08-03,-0.23255813953488372
215,2021-08-04,-0.26126126126126126
216,2021-08-05,-0.2179930795847751
217,2021-08-06,-0.20235756385068762
218,2021-08-07,-0.25842696629213485
219,2021-08-08,-0.1658291457286432
220,2021-08-09,-0.25597269624573377
221,2021-08-10,-0.15350877192982457
222,2021-08-11,-0.2045889101338432
223,2021-08-12,-0.23933209647495363
224,2021-08-13,-0.16877637130801687
225,2021-08-14,-0.31010452961672474
226,2021-08-15,-0.17777777777777778
227,2021-08-16,-0.16607773851590105
228,2021-08-17,-0.07511737089201878
229,2021-08-18,-0.0905982905982906
230,2021-08-19,-0.20733944954128442
231,2021-08-20,-0.13656387665198239
232,2021-08-21,-0.18867924528301888
233,2021-08-22,-0.11782477341389729
234,2021-08-23,-0.13268608414239483
235,2021-08-24,0.017077798861480076
236,2021-08-25,-0.1354642313546423
237,2021-08-26,-0.18811881188118812
238,2021-08-27,-0.24735729386892177
239,2021-08-28,-0.4266666666666667
240,2021-08-29,-0.2927536231884058
241,2021-08-30,-0.20318725099601595
242,2021-08-31,-0.32919254658385094
243,2021-09-01,-0.3510204081632653
244,2021-09-02,-0.21839080459770116
245,2021-09-03,-0.24528301886792453
246,2021-09-04,-0.2872727272727273
247,2021-09-05,-0.34099616858237547
248,2021-09-06,-0.03614457831325301
249,2021-09-07,-0.23809523809523808
250,2021-09-08,-0.18863049095607234
251,2021-09-09,-0.07407407407407407
252,2021-09-10,-0.22249388753056235
253,2021-09-11,-0.14418604651162792
254,2021-09-12,-0.17647058823529413
255,2021-09-13,-0.26104417670682734
256,2021-09-14,-0.2676056338028169
257,2021-09-15,-0.21794871794871795
258,2021-09-16,-0.17525773195876287
259,2021-09-17,-0.24293785310734464
260,2021-09-18,-0.2676056338028169
261,2021-09-19,-0.14186851211072665
262,2021-09-20,-0.21568627450980393
263,2021-09-21,-0.09036144578313253
264,2021-09-22,-0.08179419525065963
265,2021-09-23,-0.15675675675675677
266,2021-09-24,-0.06707317073170732
267,2021-09-25,0.04721030042918455
268,2021-09-26,-0.10483870967741936
269,2021-09-27,0.03296703296703297
270,2021-09-28,-0.1048951048951049
271,2021-09-29,-0.0647887323943662
272,2021-09-30,-0.06134969325153374
273,2021-10-01,0.056338028169014086
274,2021-10-02,-0.029411764705882353
275,2021-10-03,-0.11013215859030837
276,2021-10-04,-0.1337579617834395
277,2021-10-05,-0.01276595744680851
278,2021-10-06,-0.055944055944055944
279,2021-10-07,-0.026785714285714284
280,2021-10-08,-0.0661764705882353
281,2021-10-09,-0.06474820143884892
282,2021-10-10,-0.015706806282722512
283,2021-10-11,-0.08270676691729323
284,2021-10-12,-0.19457013574660634
285,2021-10-13,-0.07279693486590039
286,2021-10-14,-0.12550607287449392
287,2021-10-15,-0.004784688995215311
288,2021-10-16,-0.14285714285714285
289,2021-10-17,-0.058823529411764705
290,2021-10-18,-0.05263157894736842
291,2021-10-19,-0.22633744855967078
292,2021-10-20,-0.05625
293,2021-10-21,-0.060240963855421686
294,2021-10-22,0.14522821576763487
295,2021-10-23,0.14465408805031446
296,2021-10-24,0.1308411214953271
297,2021-10-25,0.11842105263157894
298,2021-10-26,0.1557377049180328
299,2021-10-27,0.02857142857142857
300,2021-10-28,0.11965811965811966
301,2021-10-29,-0.075
302,2021-10-30,0.11688311688311688
303,2021-10-31,-0.07772020725388601
304,2021-11-01,0.03597122302158273
305,2021-11-02,0.18660287081339713
306,2021-11-03,0.23484848484848486
307,2021-11-04,0.1387900355871886
308,2021-11-05,0.011235955056179775
309,2021-11-06,-0.010309278350515464
310,2021-11-07,0.09547738693467336
311,2021-11-08,-0.06593406593406594
312,2021-11-09,-0.05405405405405406
313,2021-11-10,-0.049429657794676805
314,2021-11-11,-0.0892018779342723
315,2021-11-12,-0.10204081632653061
316,2021-11-13,0.0
317,2021-11-14,0.0
318,2021-11-15,-0.3049645390070922
319,2021-11-16,-0.13089005235602094
320,2021-11-17,-0.08759124087591241
321,2021-11-18,-0.23605150214592274
322,2021-11-19,-0.08620689655172414
323,2021-11-20,-0.17777777777777778
324,2021-11-21,-0.07142857142857142
325,2021-11-22,0.09859154929577464
326,2021-11-23,-0.11351351351351352
327,2021-11-24,0.0603448275862069
328,2021-11-25,-0.018518518518518517
329,2021-11-26,-0.28735632183908044
330,2021-11-27,-0.25333333333333335
331,2021-11-28,-0.21333333333333335
332,2021-11-29,-0.07894736842105263
333,2021-11-30,-0.22666666666666666
334,2021-12-01,-0.10903426791277258
335,2021-12-02,-0.2536443148688047
336,2021-12-03,-0.1044776119402985
337,2021-12-04,-0.21212121212121213
338,2021-12-05,-0.14859437751004015
339,2021-12-06,-0.1368421052631579
340,2021-12-07,-0.19672131147540983
341,2021-12-08,-0.23404255319148937
342,2021-12-09,-0.26717557251908397
343,2021-12-10,-0.16104868913857678
344,2021-12-11,-0.35714285714285715
345,2021-12-12,-0.10236220472440945
346,2021-12-13,-0.27918781725888325
347,2021-12-14,-0.23841059602649006
348,2021-12-15,-0.367032967032967
349,2021-12-16,-0.16923076923076924
350,2021-12-17,-0.22911051212938005
351,2021-12-18,-0.2696245733788396
352,2021-12-19,-0.2788104089219331
353,2021-12-20,-0.3452914798206278
354,2021-12-21,-0.2
355,2021-12-22,-0.23517382413087934
356,2021-12-23,-0.12141280353200883
357,2021-12-24,-0.2981132075471698
358,2021-12-25,-0.31386861313868614
359,2021-12-26,-0.13709677419354838
360,2021-12-27,-0.3684210526315789
361,2021-12-28,-0.2773109243697479
362,2021-12-29,-0.3302752293577982
363,2021-12-30,-0.29493087557603687
364,2021-12-31,-0.23893805309734514
