,date,prediction,articles_per_day
123,2021-07-02,-0.021081576535288724,221.0
124,2021-07-03,-0.21082621082621084,142.0
125,2021-07-04,-0.05138339920948617,157.0
126,2021-07-05,-0.03436988543371522,124.0
127,2021-07-06,-0.1518324607329843,193.0
128,2021-07-07,-0.2660280029476787,275.0
129,2021-07-08,-0.16442451420029897,271.0
130,2021-07-09,-0.21957851801495581,301.0
131,2021-07-10,-0.026004728132387706,172.0
132,2021-07-11,-0.23466407010710807,210.0
133,2021-07-12,-0.20435967302452315,224.0
134,2021-07-13,-0.2883435582822086,298.0
135,2021-07-14,-0.20345821325648414,354.0
136,2021-07-15,-0.38648180242634317,353.0
137,2021-07-16,-0.28863636363636364,358.0
138,2021-07-17,-0.32270916334661354,202.0
139,2021-07-18,-0.3871260199456029,227.0
140,2021-07-19,-0.37945492662473795,292.0
141,2021-07-20,-0.36694134755210855,419.0
142,2021-07-21,-0.2829409334985543,492.0
143,2021-07-22,-0.3579638752052545,496.0
144,2021-07-23,-0.2581211589113257,462.0
145,2021-07-24,-0.39747843397478433,306.0
146,2021-07-25,-0.34782608695652173,345.0
147,2021-07-26,-0.352112676056338,373.0
148,2021-07-27,-0.24873096446700507,599.0
149,2021-07-28,-0.2703170028818444,704.0
150,2021-07-29,-0.30065156686317096,656.0
151,2021-07-30,-0.2997665888629543,607.0
152,2021-07-31,-0.2890995260663507,383.0
153,2021-08-01,-0.288283378746594,374.0
154,2021-08-02,-0.31375291375291375,436.0
155,2021-08-03,-0.26916345817290865,578.0
156,2021-08-04,-0.2787239794539065,751.0
157,2021-08-05,-0.2580727180269514,800.0
158,2021-08-06,-0.25773195876288657,686.0
159,2021-08-07,-0.2614475627769572,414.0
160,2021-08-08,-0.28655500226346764,449.0
161,2021-08-09,-0.34014869888475835,436.0
162,2021-08-10,-0.2822344917180903,624.0
163,2021-08-11,-0.294811320754717,689.0
164,2021-08-12,-0.2577430649070832,749.0
165,2021-08-13,-0.27571751048049015,629.0
166,2021-08-14,-0.3209518282066164,349.0
167,2021-08-15,-0.3521256931608133,440.0
168,2021-08-16,-0.3078714485328365,435.0
169,2021-08-17,-0.2478920741989882,600.0
170,2021-08-18,-0.24974200206398348,786.0
171,2021-08-19,-0.27416173570019725,718.0
172,2021-08-20,-0.23020380888740394,610.0
173,2021-08-21,-0.27912087912087913,368.0
174,2021-08-22,-0.2718103883005547,404.0
175,2021-08-23,-0.16115351993214588,477.0
176,2021-08-24,-0.06831566548881036,689.0
177,2021-08-25,-0.1677336747759283,790.0
178,2021-08-26,-0.2451908396946565,663.0
179,2021-08-27,-0.25966145001596935,633.0
180,2021-08-28,-0.3293607800650054,372.0
181,2021-08-29,-0.3596014492753623,449.0
182,2021-08-30,-0.294,404.0
183,2021-08-31,-0.3515591627509611,473.0
184,2021-09-01,-0.33073677377474847,625.0
185,2021-09-02,-0.29128440366972475,532.0
186,2021-09-03,-0.2953407778205622,526.0
187,2021-09-04,-0.34002509410288584,322.0
188,2021-09-05,-0.4016393442622951,345.0
189,2021-09-06,-0.2781954887218045,134.0
190,2021-09-07,-0.35714285714285715,361.0
191,2021-09-08,-0.3081255028157683,504.0
192,2021-09-09,-0.2152848857045377,592.0
193,2021-09-10,-0.2738632419298855,583.0
194,2021-09-11,-0.27101335428122547,258.0
195,2021-09-12,-0.21428571428571427,319.0
196,2021-09-13,-0.27948990435706694,383.0
197,2021-09-14,-0.31879884821061294,490.0
198,2021-09-15,-0.25427428155692977,557.0
199,2021-09-16,-0.2386272944932163,509.0
200,2021-09-17,-0.21091205211726385,498.0
201,2021-09-18,-0.20767306088407006,244.0
202,2021-09-19,-0.26405451448040884,360.0
203,2021-09-20,-0.23598274799753544,329.0
204,2021-09-21,-0.12617702448210924,431.0
205,2021-09-22,-0.20537261698440207,466.0
206,2021-09-23,-0.14209115281501342,525.0
207,2021-09-24,-0.20701454234388367,475.0
208,2021-09-25,-0.14004222378606615,289.0
209,2021-09-26,-0.21916932907348244,318.0
210,2021-09-27,-0.11637630662020906,290.0
211,2021-09-28,-0.10573122529644269,414.0
212,2021-09-29,-0.12964641885766093,447.0
213,2021-09-30,-0.14777878513145964,447.0
214,2021-10-01,-0.1183127572016461,395.0
215,2021-10-02,-0.04323827046918123,219.0
216,2021-10-03,-0.2294246176256373,281.0
217,2021-10-04,-0.14358108108108109,240.0
218,2021-10-05,-0.13940856970428486,338.0
219,2021-10-06,-0.1385606874328679,376.0
220,2021-10-07,-0.11375947995666305,375.0
221,2021-10-08,-0.16554809843400448,360.0
222,2021-10-09,-0.13230035756853398,170.0
223,2021-10-10,-0.24555160142348753,230.0
224,2021-10-11,-0.15441176470588236,222.0
225,2021-10-12,-0.23676202069385271,333.0
226,2021-10-13,-0.19493059746529873,335.0
227,2021-10-14,-0.06877113866967305,359.0
228,2021-10-15,-0.037783375314861464,321.0
229,2021-10-16,-0.19592298980747452,180.0
230,2021-10-17,-0.14367269267364416,217.0
231,2021-10-18,-0.14181818181818182,224.0
232,2021-10-19,-0.10356933879461673,350.0
233,2021-10-20,-0.07668067226890757,387.0
234,2021-10-21,-0.056856187290969896,366.0
235,2021-10-22,-0.027348394768133173,342.0
236,2021-10-23,0.019384264538198404,177.0
237,2021-10-24,-0.11072961373390558,240.0
238,2021-10-25,-0.03,245.0
239,2021-10-26,0.026731470230862697,335.0
240,2021-10-27,0.004210526315789474,386.0
241,2021-10-28,-0.05327413984461709,364.0
242,2021-10-29,-0.15319974143503556,315.0
243,2021-10-30,-0.07060063224446786,194.0
244,2021-10-31,-0.09176029962546817,218.0
245,2021-11-01,-0.06536585365853659,207.0
246,2021-11-02,-0.028724114896459586,303.0
247,2021-11-03,0.054198927933293624,338.0
248,2021-11-04,0.04275184275184275,413.0
249,2021-11-05,-0.01585776069197501,423.0
250,2021-11-06,-0.035849056603773584,215.0
