,date,prediction,weighted_prediction
92,2020-12-02,-0.04652014652014653,-0.05156881129676169
93,2020-12-03,-0.09027113237639553,-0.09386819891001809
94,2020-12-04,-0.20604651162790708,-0.20725927808488073
95,2020-12-05,-0.3727598566308245,-0.3700013153441919
96,2020-12-06,-0.3113095238095239,-0.3083821089760887
97,2020-12-07,-0.3072380952380951,-0.30613272585755297
98,2020-12-08,-0.0665236051502146,-0.07121524871760002
99,2020-12-09,-0.005772005772005746,-0.013955688919511882
100,2020-12-10,-0.13399339933993398,-0.136547087477182
101,2020-12-11,-0.20149253731343275,-0.20221377385295236
102,2020-12-12,-0.01990740740740742,-0.025300187334694232
103,2020-12-13,0.02215189873417719,0.012319993048529014
104,2020-12-14,0.07016666666666667,0.06568574934204414
105,2020-12-15,0.020982735723771576,0.01890062223550967
106,2020-12-16,-0.039423076923076894,-0.04149805134496625
107,2020-12-17,-0.1056034482758621,-0.10453509526091749
108,2020-12-18,-0.008217054263565905,-0.012589269054028402
109,2020-12-19,-0.14039735099337733,-0.1420674769162606
110,2020-12-20,-0.1611814345991561,-0.1641170797468741
111,2020-12-21,-0.2744224422442244,-0.2738156939742983
112,2020-12-22,-0.22248062015503883,-0.22415347316468417
113,2020-12-23,-0.211173184357542,-0.2105596804585536
114,2020-12-24,-0.2550438596491229,-0.2526426182046794
115,2020-12-25,-0.31811594202898563,-0.3165492940856063
116,2020-12-26,-0.3961805555555557,-0.38778192580988025
117,2020-12-27,-0.2223188405797102,-0.22531589714513317
118,2020-12-28,-0.24583333333333335,-0.24824427302707636
119,2020-12-29,-0.2633093525179857,-0.26356068398598
120,2020-12-30,-0.15104166666666682,-0.15390421104513938
121,2020-12-31,-0.2169491525423729,-0.2174234710507473
