,date,prediction,weighted_prediction
43,2020-10-14,-0.3373737373737374,-0.3372368453026621
44,2020-10-15,-0.32844827586206893,-0.32667727517499306
45,2020-10-16,-0.3672222222222221,-0.36511155518392735
46,2020-10-17,-0.26530612244897966,-0.26635078420849884
47,2020-10-18,-0.3527777777777778,-0.35817540807442527
48,2020-10-19,-0.34082397003745324,-0.34115048862351904
49,2020-10-20,-0.33925233644859815,-0.3445254199415723
50,2020-10-21,-0.342,-0.3455520390470823
51,2020-10-22,-0.23566666666666666,-0.2338330569267273
52,2020-10-23,-0.3213333333333333,-0.32633850968877476
53,2020-10-24,-0.4701492537313433,-0.4677368133074015
54,2020-10-25,-0.41641791044776116,-0.41749031002545234
55,2020-10-26,-0.4466666666666667,-0.4452682386660109
56,2020-10-27,-0.41994750656167973,-0.42001821559088737
57,2020-10-28,-0.3232142857142857,-0.3272833319380878
58,2020-10-29,-0.39424460431654684,-0.391204179648301
59,2020-10-30,-0.43361344537815133,-0.43380189476226877
60,2020-10-31,-0.5027322404371586,-0.5000552762238706
61,2020-11-01,-0.5211538461538463,-0.5099703264542115
62,2020-11-02,-0.3315789473684211,-0.3280337653034611
63,2020-11-03,-0.39269406392694073,-0.3904594266795677
64,2020-11-04,-0.3301075268817204,-0.3286522448062897
65,2020-11-05,-0.33506493506493507,-0.3337280625388736
66,2020-11-06,-0.4073333333333333,-0.40470882255832363
67,2020-11-07,-0.43809523809523815,-0.4361590116033477
68,2020-11-08,-0.27872340425531905,-0.28026006779772167
69,2020-11-09,-0.07445482866043615,-0.08002877670842161
70,2020-11-10,-0.20575539568345322,-0.2072178338929045
71,2020-11-11,-0.3573883161512027,-0.3577372440972279
72,2020-11-12,-0.3982683982683983,-0.39700506951385767
73,2020-11-13,-0.31666666666666665,-0.3158678139861861
74,2020-11-14,-0.47156862745098055,-0.4689833410960786
75,2020-11-15,-0.44676616915422895,-0.43951693085295646
76,2020-11-16,-0.22494172494172518,-0.22294344208040434
77,2020-11-17,-0.22617702448210925,-0.22490718515691555
78,2020-11-18,-0.13425925925925924,-0.13953997025059328
79,2020-11-19,-0.2917808219178083,-0.29551952322051933
80,2020-11-20,-0.39455782312925186,-0.3926708636911006
81,2020-11-21,-0.3003745318352059,-0.30551806607942894
82,2020-11-22,-0.30913242009132424,-0.308503201808015
83,2020-11-23,-0.2255208333333333,-0.22767127637440956
84,2020-11-24,-0.11857923497267761,-0.12097171386245822
85,2020-11-25,-0.3090000000000001,-0.30938012418150895
86,2020-11-26,-0.3309859154929578,-0.333312687837462
87,2020-11-27,-0.27885304659498206,-0.27937323288678273
88,2020-11-28,-0.4865384615384615,-0.48441910543120836
89,2020-11-29,-0.4103825136612022,-0.41020358089215114
90,2020-11-30,-0.22485380116959067,-0.22331257791895615
91,2020-12-01,-0.16434108527131783,-0.16907169779603798
92,2020-12-02,-0.05367647058823529,-0.06122885427492504
93,2020-12-03,-0.09709172259507835,-0.10266521790416985
94,2020-12-04,-0.17445887445887445,-0.17949986568132006
95,2020-12-05,-0.3851851851851851,-0.38289477986002735
96,2020-12-06,-0.3153153153153153,-0.3150937815641496
97,2020-12-07,-0.31493333333333323,-0.3143223202864328
98,2020-12-08,-0.05996055226824457,-0.06507556078702033
99,2020-12-09,-0.03937499999999998,-0.04830634526287518
100,2020-12-10,-0.13145539906103287,-0.13671050893728717
101,2020-12-11,-0.1748826291079812,-0.17988193777385444
102,2020-12-12,-0.009318996415770612,-0.017447625768227403
103,2020-12-13,0.05933333333333334,0.0498309656083584
104,2020-12-14,0.10927152317880792,0.10141735126903774
105,2020-12-15,0.026007326007325998,0.023206642160922164
106,2020-12-16,-0.025541125541125524,-0.030106766141338295
107,2020-12-17,-0.10245398773006134,-0.10345569339510366
108,2020-12-18,-0.03096774193548384,-0.034495638282068315
109,2020-12-19,-0.15966666666666662,-0.16560601285099982
