,date,prediction,weighted_prediction
0,2022-01-01,-0.3493150684931507,-0.34409548913779325
1,2022-01-02,-0.34838709677419355,-0.34596117119635306
2,2022-01-03,-0.30131004366812225,-0.2981470979457339
3,2022-01-04,-0.275808936825886,-0.2734427955374696
4,2022-01-05,-0.38461538461538464,-0.3817445914216398
5,2022-01-06,-0.4409356725146199,-0.43705676738281696
6,2022-01-07,-0.34841628959276016,-0.34529158048230596
7,2022-01-08,-0.29273084479371314,-0.29265288168414405
8,2022-01-09,-0.34615384615384615,-0.34307950950012756
9,2022-01-10,-0.2777777777777778,-0.2765425173870099
10,2022-01-11,-0.3695652173913043,-0.36662716364515
11,2022-01-12,-0.3751507840772014,-0.37255158247504794
12,2022-01-13,-0.24262295081967214,-0.24172619121973632
13,2022-01-14,-0.3377659574468085,-0.3348993642374556
14,2022-01-15,-0.39172749391727496,-0.3872486714028964
15,2022-01-16,-0.5290519877675841,-0.5218623258651943
16,2022-01-17,-0.4819277108433735,-0.4739033877849579
17,2022-01-18,-0.312621359223301,-0.30916012236215534
18,2022-01-19,-0.05283757338551859,-0.05458625690344495
19,2022-01-20,-0.1624548736462094,-0.16528565584537355
20,2022-01-21,-0.25256673511293637,-0.25214123652456233
21,2022-01-22,-0.09623430962343096,-0.09783225902453627
22,2022-01-23,-0.37012987012987014,-0.3667605174826337
23,2022-01-24,-0.288,-0.2863726042509079
24,2022-01-25,-0.1606060606060606,-0.16359029294866503
25,2022-01-26,-0.14122137404580154,-0.14476390842718023
26,2022-01-27,0.057534246575342465,0.049016785621643064
27,2022-01-28,-0.10979228486646884,-0.11158301444718675
28,2022-01-29,-0.2222222222222222,-0.2211121901719257
29,2022-01-30,-0.2549019607843137,-0.25279612196426765
30,2022-01-31,-0.17277486910994763,-0.17042631207336306
31,2022-02-01,-0.14606741573033707,-0.14563551768381497
32,2022-02-02,-0.21603563474387527,-0.21396865531437115
33,2022-02-03,-0.0918918918918919,-0.0924826386812571
34,2022-02-04,0.13110539845758354,0.12541684362759628
35,2022-02-05,-0.023474178403755867,-0.027969901830377713
36,2022-02-06,-0.1744186046511628,-0.17275885717813358
37,2022-02-07,-0.07432432432432433,-0.07962430429619712
38,2022-02-08,-0.12682926829268293,-0.13017786479577786
39,2022-02-09,-0.049019607843137254,-0.05234050107937233
40,2022-02-10,0.02857142857142857,0.026744202716009958
41,2022-02-11,-0.095,-0.09825949385762214
42,2022-02-12,-0.03111111111111111,-0.03908993191189236
43,2022-02-13,-0.22641509433962265,-0.22910553329395797
44,2022-02-14,-0.025454545454545455,-0.03200381495735862
45,2022-02-15,0.006493506493506494,0.001587852835655212
46,2022-02-16,0.015151515151515152,0.011960387982503332
47,2022-02-17,-0.11450381679389313,-0.11679846715684458
48,2022-02-18,-0.18617021276595744,-0.18398812968046108
49,2022-02-19,-0.0136986301369863,-0.01912441482282665
50,2022-02-20,-0.17567567567567569,-0.17361145567249608
51,2022-02-21,-0.12658227848101267,-0.12690969811210148
52,2022-02-22,-0.08013937282229965,-0.08420676179879219
53,2022-02-23,-0.024844720496894408,-0.030789239436202907
54,2022-02-24,0.01910828025477707,0.014779546837897816
55,2022-02-25,0.07509881422924901,0.06689235226438922
56,2022-02-26,0.24550898203592814,0.23300043908421864
57,2022-02-27,0.18571428571428572,0.1727887911455972
58,2022-02-28,0.019305019305019305,0.010057959777508002
59,2022-03-01,0.12380952380952381,0.11469036511012486
60,2022-03-02,0.04938271604938271,0.042171160564010525
61,2022-03-03,0.03363914373088685,0.02701478503895098
62,2022-03-04,0.2540983606557377,0.24217176510662328
63,2022-03-05,0.2366412213740458,0.22639700474629876
64,2022-03-06,-0.21568627450980393,-0.21500449613028882
65,2022-03-07,-0.13636363636363635,-0.1344544416801496
66,2022-03-08,0.020689655172413793,0.016389906406402588
67,2022-03-09,-0.2119205298013245,-0.21006799691560252
68,2022-03-10,-0.19183673469387755,-0.1924788248782255
69,2022-03-11,-0.22627737226277372,-0.2264344157093633
70,2022-03-12,-0.20903954802259886,-0.20938471279575327
71,2022-03-13,-0.4067796610169492,-0.40066237166776497
72,2022-03-14,-0.2835820895522388,-0.28033742731186884
73,2022-03-15,-0.25,-0.2506599612534046
74,2022-03-16,-0.272108843537415,-0.2702854622383507
75,2022-03-17,-0.09446254071661238,-0.09745314629924413
76,2022-03-18,-0.1974921630094044,-0.19682745257141449
77,2022-03-19,-0.38461538461538464,-0.3815293195364359
78,2022-03-20,-0.4319526627218935,-0.4280588189525717
79,2022-03-21,-0.16666666666666666,-0.16465679229351513
80,2022-03-22,-0.26666666666666666,-0.26522779166698457
81,2022-03-23,-0.11643835616438356,-0.11503193068177733
82,2022-03-24,0.18018018018018017,0.17308108951594378
83,2022-03-25,-0.22633744855967078,-0.22266048732608434
84,2022-03-26,-0.21495327102803738,-0.21365310989807698
85,2022-03-27,-0.1926605504587156,-0.19446153815733183
86,2022-03-28,-0.2744186046511628,-0.2737854569457298
87,2022-03-29,-0.056962025316455694,-0.05760703565953653
88,2022-03-30,-0.006666666666666667,-0.009423909783363342
89,2022-03-31,-0.0625,-0.06624651114855494
